Result,Seed,Pts,Pos,OffRtg,DefRtg,NetRtg,AstR,TOR,TSP,eFGP,FTAR,ORP,DRP,RP,OppSeed,OppPts,OppPos,OppOffRtg,OppDefRtg,OppNetRtg,OppAstR,OppTOR,OppTSP,OppeFGP,OppFTAR,OppORP,OppDRP,OppRP
1,1,81.03125,70.38480000000001,115.22163831139659,82.88171339261869,-0.2613925321199142,17.494537152893,12.511776612623136,54.69328681203045,0.49022842227238167,0.35520640516948887,0.45160356818648895,0.6895186670075666,0.5722674416511959,9,67.375,66.81899999999999,101.30741652383686,92.35334814877189,-5.899185412933422,16.331530358522283,12.3937802973073,51.603846591887674,0.47458337556931784,0.3092080421010202,0.3324131164072487,0.6608092594417739,0.5065769082377842
1,1,70.24242424242425,63.03883636363637,111.29952312730492,78.30036751632859,-2.675335320619538,14.961619478521316,9.238800671445714,52.747083895764476,0.494751033068592,0.28307486177454333,0.37590441498199667,0.6887077822756578,0.5480518939951728,8,59.806451612903224,58.876490322580636,101.85913703561046,90.28879564086573,-9.45040307625292,16.08340302248814,13.372692437519435,52.132755412101446,0.49871989662377963,0.25142090735834954,0.334149954542465,0.6962159547911518,0.518074345294842
1,2,72.2258064516129,66.2722064516129,108.89305848437817,86.16068182910873,-0.7239610087571761,12.677005501985219,10.575692650848502,49.61940834319586,0.4576798597896719,0.3590122292967987,0.45058682705489717,0.712951886614966,0.5667060057800664,6,67.4,68.70656000000001,98.11149702363856,97.21684780822581,-7.007813478845259,13.669649633497576,12.720068929115012,48.980642935372074,0.4550903008923569,0.36592608099739116,0.38190095429811355,0.6255011954322293,0.5101197125288166
1,1,82.27272727272727,67.35476363636364,122.45303339489074,62.193116159837025,-0.22988440183871114,19.63834936379526,11.470901260112633,58.926962458261194,0.5581596668658115,0.2501277370723502,0.4138080668843381,0.7111879384712707,0.5833413071547975,4,75.64516129032258,67.98224516129034,111.41363422387838,81.95481874570861,-3.297760031380628,17.244883409192788,11.212496049721357,54.688647450824135,0.5132124705443781,0.3075978957195122,0.452161479085136,0.7175401915972667,0.5825403723589744
1,4,66.86666666666666,66.77696,99.8555647633958,79.79993729469335,-4.702835691326826,14.527334804378773,11.540560606094026,47.189334367967795,0.4398629949607605,0.2932609835329464,0.3876718173369593,0.6804107352243244,0.5227368725137232,1,70.24242424242425,63.03883636363637,111.29952312730492,78.30036751632859,-2.675335320619538,14.961619478521316,9.238800671445714,52.747083895764476,0.494751033068592,0.28307486177454333,0.37590441498199667,0.6887077822756578,0.5480518939951728
1,2,77.70967741935483,70.36861935483871,110.31182607473706,70.5642758568397,-0.3817117772971786,13.11526757771923,10.063651111357307,51.57731526251095,0.4777652467546843,0.29164683412486564,0.4129792183464179,0.6628439635082971,0.5267764445192853,6,66.75757575757575,60.805818181818175,110.14755568176051,85.14951088843885,-1.304805723921501,14.057394096558436,11.965955689592743,50.30761326207615,0.45474302320660065,0.3295881216663028,0.4081660686992128,0.6750265980550748,0.5469457861681982
1,2,75.2258064516129,68.36500645161291,109.99226486843806,75.76263268135344,-2.2890947850762924,15.632099208780117,11.606063233832044,54.16132080277527,0.5065491198433181,0.2928391476373231,0.4256586791597467,0.6710256797478409,0.561431468882924,6,66.80645161290323,65.66338064516128,101.72117977816258,84.9504806751004,-5.4103560553847005,15.422921314927335,11.591404772574574,49.48798057393672,0.45618292261592097,0.2827571698287511,0.3391318316333862,0.6977588301462124,0.5152958717780499
1,5,70.5,67.11120000000003,105.11944040078983,80.02226367123664,-5.573143309576304,14.757016796168683,11.24979497209085,51.55104227530358,0.48424021560755787,0.3250891122527849,0.4020855817354494,0.65643053560692,0.5250878035884393,1,80.5625,68.0028,118.53237935973101,87.92699438053688,-0.6218163005412292,20.40608196968904,11.696786941550927,56.86260891873679,0.5436007965056435,0.3348002809688472,0.3885063466285569,0.7068930248986267,0.5643541556931857
1,1,81.03125,70.38480000000001,115.22163831139659,82.88171339261869,-0.2613925321199142,17.494537152893,12.511776612623136,54.69328681203045,0.49022842227238167,0.35520640516948887,0.45160356818648895,0.6895186670075666,0.5722674416511959,12,70.36666666666666,68.24704,102.74063498427019,99.404330633611,-7.2970421756192865,16.120985279888618,13.127832405499962,52.292915155979266,0.4770660794126194,0.31695258317764774,0.3376774010889372,0.6648183270520924,0.5276502066891235
1,2,76.90322580645162,70.90869677419354,108.6115698153431,88.82548210071288,-5.339432549801904,13.950840364950508,11.509889684533558,52.64390951310754,0.48911775941034175,0.30932246328035556,0.39124069677112067,0.6743565825309544,0.5399232564414481,6,74.1875,69.5952,106.73779512867645,90.72144451636181,-4.420183772861966,14.371633150096553,10.89875677409718,54.999291621954086,0.49454471930324057,0.34409124873060437,0.31513813964036974,0.6700261834176724,0.5141165332204334
1,2,72.2258064516129,66.2722064516129,108.89305848437817,86.16068182910873,-0.7239610087571761,12.677005501985219,10.575692650848502,49.61940834319586,0.4576798597896719,0.3590122292967987,0.45058682705489717,0.712951886614966,0.5667060057800664,4,66.86666666666666,66.77696,99.8555647633958,79.79993729469335,-4.702835691326826,14.527334804378773,11.540560606094026,47.189334367967795,0.4398629949607605,0.2932609835329464,0.3876718173369593,0.6804107352243244,0.5227368725137232
1,1,82.27272727272727,67.35476363636364,122.45303339489074,62.193116159837025,-0.22988440183871114,19.63834936379526,11.470901260112633,58.926962458261194,0.5581596668658115,0.2501277370723502,0.4138080668843381,0.7111879384712707,0.5833413071547975,2,77.70967741935483,70.36861935483871,110.31182607473706,70.5642758568397,-0.3817117772971786,13.11526757771923,10.063651111357307,51.57731526251095,0.4777652467546843,0.29164683412486564,0.4129792183464179,0.6628439635082971,0.5267764445192853
1,5,70.5,67.11120000000003,105.11944040078983,80.02226367123664,-5.573143309576304,14.757016796168683,11.24979497209085,51.55104227530358,0.48424021560755787,0.3250891122527849,0.4020855817354494,0.65643053560692,0.5250878035884393,2,76.90322580645162,70.90869677419354,108.6115698153431,88.82548210071288,-5.339432549801904,13.950840364950508,11.509889684533558,52.64390951310754,0.48911775941034175,0.30932246328035556,0.39124069677112067,0.6743565825309544,0.5399232564414481
1,1,81.03125,70.38480000000001,115.22163831139659,82.88171339261869,-0.2613925321199142,17.494537152893,12.511776612623136,54.69328681203045,0.49022842227238167,0.35520640516948887,0.45160356818648895,0.6895186670075666,0.5722674416511959,2,75.2258064516129,68.36500645161291,109.99226486843806,75.76263268135344,-2.2890947850762924,15.632099208780117,11.606063233832044,54.16132080277527,0.5065491198433181,0.2928391476373231,0.4256586791597467,0.6710256797478409,0.561431468882924
1,1,82.27272727272727,67.35476363636364,122.45303339489074,62.193116159837025,-0.22988440183871114,19.63834936379526,11.470901260112633,58.926962458261194,0.5581596668658115,0.2501277370723502,0.4138080668843381,0.7111879384712707,0.5833413071547975,1,81.03125,70.38480000000001,115.22163831139659,82.88171339261869,-0.2613925321199142,17.494537152893,12.511776612623136,54.69328681203045,0.49022842227238167,0.35520640516948887,0.45160356818648895,0.6895186670075666,0.5722674416511959
1,5,70.5,67.11120000000003,105.11944040078983,80.02226367123664,-5.573143309576304,14.757016796168683,11.24979497209085,51.55104227530358,0.48424021560755787,0.3250891122527849,0.4020855817354494,0.65643053560692,0.5250878035884393,2,72.2258064516129,66.2722064516129,108.89305848437817,86.16068182910873,-0.7239610087571761,12.677005501985219,10.575692650848502,49.61940834319586,0.4576798597896719,0.3590122292967987,0.45058682705489717,0.712951886614966,0.5667060057800664
1,1,82.27272727272727,67.35476363636364,122.45303339489074,62.193116159837025,-0.22988440183871114,19.63834936379526,11.470901260112633,58.926962458261194,0.5581596668658115,0.2501277370723502,0.4138080668843381,0.7111879384712707,0.5833413071547975,5,70.5,67.11120000000003,105.11944040078983,80.02226367123664,-5.573143309576304,14.757016796168683,11.24979497209085,51.55104227530358,0.48424021560755787,0.3250891122527849,0.4020855817354494,0.65643053560692,0.5250878035884393
1,9,69.41935483870968,68.94843870967742,100.06573322558448,89.9708344763253,-7.123157615036125,13.634944414817395,9.524614490828942,50.11136192313061,0.4566315988607154,0.4380456315477283,0.37796040852220475,0.6929076217580534,0.5098364613262049,8,72.03448275862068,67.60651034482757,106.18367593346849,97.35466705607253,-5.607889390399495,16.188568209560906,13.596431461379876,55.287126930443385,0.5071239181355024,0.3848484724211492,0.35314344670674597,0.6749582128652402,0.5094389478054553
1,2,83.6969696969697,71.72479999999999,116.79382145563899,84.4436336083897,-1.845623504031865,16.707193545287126,11.937608715482078,52.60366688832312,0.48220555665612624,0.35835455372398684,0.41562965875198404,0.7143155713720781,0.5608600466878539,15,72.875,68.6622,106.02494582405467,90.93260003771903,-3.7073441817211616,13.711611344123646,11.6902227477453,52.57592703026468,0.47788296829505766,0.3741761078482695,0.34515336402961805,0.6734790716860737,0.5034111152966704
1,12,71.3125,68.6052,103.60510153020039,90.63849469924972,-5.464710787254269,16.693275399508327,12.568156530116728,53.54149896277401,0.49156205983300155,0.4383029473879262,0.32268115628164684,0.715946419138949,0.5383226750235107,5,75.06451612903226,65.91236129032258,114.00435340762641,96.64276837769931,-5.629227819959743,17.167814282913373,12.639414269760978,54.90548491108189,0.5107654921061152,0.33094027873423015,0.39066323672926945,0.668737472216219,0.5254985429799313
1,7,69.33333333333333,70.99968,98.02190295822021,93.55398546272396,-6.030996037534158,12.317134044243652,11.720085032341167,47.174511467612,0.43341628462731513,0.3795573132599499,0.3484054610516409,0.7238329013810588,0.5173700215438957,10,67.5625,62.755799999999994,107.7315799214077,79.29676622665362,-1.8460317572863243,17.196167616613312,12.478916816048724,53.98194114072349,0.505660522999557,0.2507604772986985,0.32245725601197295,0.7398724428621215,0.5395985243431601
1,7,84.25,73.3104,115.20661601358573,87.77925665817335,-0.8748384678290413,17.577996378489225,13.323580056177043,55.22329530490477,0.513520834052648,0.33188478123310583,0.3551426486984581,0.6812661785353435,0.5128086356360505,10,75.7741935483871,71.83339354838711,105.61177124012266,93.55825364888918,-7.034928095132256,13.74496356327818,10.897222781135403,53.117009519891276,0.4865130048915535,0.4074976125936252,0.3279380978309557,0.7065779382792808,0.5266762837667782
1,2,78.54545454545455,70.27432727272728,111.48475209837977,92.6136859993673,-6.206485993406767,15.855773403594327,12.19448397169102,55.67025619175239,0.5432899008356711,0.3508919027561141,0.4182743349250321,0.6714032804649853,0.5517865355940885,15,67.09375,66.8964,100.21993942375028,91.50680913200084,-5.42013936676185,13.719110201296017,11.575943818939153,47.928289305286704,0.45235566572276703,0.33209682075113267,0.3708513539287629,0.6478050357974421,0.5192758993531165
1,10,68.51612903225806,71.26916129032256,96.27000916245724,94.32564297023781,-10.09116640024466,13.618982179649791,11.711241521563592,48.66959940217277,0.4644524522889549,0.36230921251751746,0.40556149322294377,0.6843005752896785,0.5317765532017675,7,74.26666666666667,65.7984,112.85196495539816,90.77694297930604,-5.832037280768572,15.06962841414112,13.211129927318638,56.15914028479288,0.49545071697452053,0.40021350739771683,0.29793218919730696,0.7120689014417094,0.5179819634436365
1,3,81.65625,74.93339999999999,108.02672026545349,88.6942089987816,-2.2996509744007243,12.91335734369711,10.911597651009286,51.62522222162315,0.4739635354666294,0.3748339766568082,0.3834260239325537,0.6806112808533067,0.5244420264107552,14,84.18181818181819,75.5426909090909,111.76058253497683,95.26899405459804,-4.4351832077614874,11.817645408680372,12.388519990967051,52.344254087156386,0.4738912813745599,0.36458975479394734,0.3202688907333423,0.6491949304217053,0.46298754830663014
1,4,74.58064516129032,67.8150193548387,110.46851199842618,90.84912716653967,-3.820931684998109,17.205266901244826,12.510179809946022,54.89241178788303,0.5083522678497023,0.33194578622117854,0.3059383493861823,0.7440626647465287,0.5383276208781446,13,71.48275862068965,68.40430344827584,104.40652545123967,86.79016300252962,-3.566099270134909,14.041760392746983,11.228499655141837,53.2979472482623,0.47582096094858367,0.33136107491212347,0.29633044911826056,0.6657981845739707,0.4938674434561906
1,1,86.625,70.8966,122.27596714456494,83.00764480118076,0.0,18.96191426993214,11.733136256292067,59.39436736691045,0.554516916443619,0.3413723048607333,0.40313204988148704,0.6928290839704444,0.5604458550125178,16,69.40625,67.07339999999999,103.41730836291867,94.17831246205894,-5.806465767478741,14.622140404661984,11.954789207768773,50.471973526744364,0.4687003451373523,0.3526601020232284,0.38337018964863084,0.7077182574008797,0.528466935191568
1,5,69.87096774193549,67.40252903225806,103.47002830791881,88.9998321957286,-5.965286898198201,13.707661390083135,11.167680866733592,49.42821022648397,0.46144855850591104,0.32878198217811966,0.36109491560077384,0.7033947437261975,0.5182754604407491,12,71.87878787878788,66.36392727272727,108.0683028648484,76.34427920532598,-4.047884950237598,15.457289316827655,10.4050094015698,54.605350709673495,0.5012964903041479,0.32813032775244433,0.2625610709440975,0.683316423361859,0.48535939096885583
1,4,74.6896551724138,69.71056551724139,107.035487211398,93.82257501351302,-4.325647156234844,15.404853749639669,13.354882299145615,53.20601529366615,0.4740240730512988,0.36081047717605563,0.3588227388219444,0.6748509549844685,0.5135745843584617,13,81.38709677419355,72.66394838709678,112.33112253749218,99.83483146570536,-6.48320482837917,17.025789907686992,13.517604619415897,54.30698884922896,0.5012829882213844,0.35651629252977707,0.36529625655223863,0.6655521326574396,0.5364478630052646
1,8,66.0625,66.00540000000001,99.98486084109963,93.18966449650559,-5.037218536674107,12.72768165317902,10.526591543742821,50.05350446589733,0.46687885976266347,0.39819096920848157,0.34036926501392545,0.6819155130088498,0.5104104980651037,9,66.11764705882354,67.9329882352941,97.05229008698531,92.56058790011996,-8.172734014972875,14.750294034721243,12.276082555946656,48.877574988878564,0.4545388672472753,0.36594578133851047,0.3337541171128074,0.6753339542140419,0.49609794863307416
1,2,77.09375,67.098,115.24074982498868,86.2052035693758,-2.0247790584536673,17.586656987902984,10.81486312164163,55.52417325506562,0.5264777687220361,0.31323085917375676,0.3566949754622996,0.7182955273617346,0.5497098072896961,15,73.46666666666667,69.73183999999999,105.67442964408,105.77071864494118,-11.206758711154608,13.977251569038794,11.594281364003933,51.88737839457144,0.47167934151676294,0.42027937494293394,0.35720119123782884,0.6952628804541353,0.5121028607312171
1,6,73.29032258064517,68.57496774193548,107.3177011478855,87.20374957794465,-7.6784148024380485,13.842533465973828,12.115887669087343,49.684778555939666,0.45603618260724255,0.2946540624353236,0.39333580848644695,0.6302191259477893,0.5062548927974709,11,70.21875,64.73519999999999,108.6850434821804,82.96795894776507,-1.5112054609093648,16.028519821199765,12.150548411073816,53.34400266481455,0.4973090652016052,0.2916000728355497,0.3295394483627139,0.7341839180210474,0.5333398517137514
1,1,78.0625,70.2618,111.19117595573151,91.78315948947682,-3.0223629683877467,14.65474735784986,12.198200980922383,53.81272542215382,0.5020202422077736,0.36075390991975653,0.4347819568751881,0.6901557955640614,0.5594254232049729,16,62.70967741935484,62.78461935483871,99.85272455767414,101.20452474095859,-12.009258766533515,15.271403162969312,13.191987569721444,50.41022160525331,0.47721224743691415,0.3526941414637667,0.2935348851718777,0.6403505746208744,0.49831446570789867
1,1,82.70588235294117,66.66691764705881,124.18335207306052,60.52817147294306,0.0,20.786862128230094,10.100271092309473,59.646418960766184,0.5657913228873911,0.2639191634545925,0.3546947154871182,0.7159502655252813,0.5575341592155056,16,64.80645161290323,72.51716129032259,89.33174018988227,94.66056872434373,-14.448604609640388,10.022030552241564,9.580243144211252,44.84934657807213,0.39350015695656276,0.4091714730106089,0.3273567854468899,0.6237045992549357,0.46388495943427754
1,11,74.51612903225806,72.3586064516129,102.54813209384302,97.60310529314216,-6.17097355254497,13.599837923764282,11.33402678355571,53.090952471362975,0.49060506006835186,0.381295619734292,0.30558154046377056,0.6207059216898234,0.48738071169706626,6,81.03333333333333,76.20864,106.18222796362417,93.39687201278373,-4.832242813891065,15.20547772884797,12.646497474357245,53.534279093748324,0.4932786321749513,0.3426863052242936,0.3399162519608135,0.6898814538416281,0.5313068358344473
1,6,77.70588235294117,70.48997647058822,110.74360991949034,93.9411166165198,-4.0924200785370415,17.58168743329141,13.09964693217276,55.796659376792434,0.5212137364988231,0.3515506088008425,0.2973152349082423,0.6644127951384734,0.5024520368012604,11,73.12121212121212,64.34676363636365,113.74680196215317,87.40236006903372,-1.5812417782275112,17.98331036727628,12.914367272655623,59.45664689306744,0.5416315025759857,0.4221233011708636,0.2398303494285487,0.6909902414104043,0.5023494321162874
1,11,75.42424242424242,67.22618181818183,112.23469844793775,72.35961183332444,-0.9763522891451988,14.979696595126049,10.149530987548614,52.96940387002986,0.48100846067896946,0.34712660611837987,0.4245443157698208,0.7104731559612347,0.5628866973045903,6,74.96969696969697,67.25701818181815,111.33325138093795,76.14443085137114,-2.9873643346539147,15.473170214732047,9.687519157640489,50.83641644065496,0.4771638889880036,0.3032841287177055,0.41535589708279463,0.6943240165170476,0.5426003177482505
1,3,78.6470588235294,70.67915294117648,111.07163128416954,79.40060770312522,-3.120100909430314,15.313432774787225,11.336133629264904,53.715446196071525,0.5061770506586531,0.3502204745048397,0.3959334419758268,0.6879855467722544,0.546845547597353,14,73.54838709677419,68.62947096774192,107.62327277901576,81.83036468870816,-3.9805720583663513,15.499997649697185,11.227388710982513,51.836408787210004,0.4841399863805541,0.2864628135781369,0.30071347066000736,0.6982826825476289,0.5176324104990597
1,7,69.2258064516129,68.23184516129034,101.29687139848325,98.68014658889192,-6.070503945467248,12.79088117962783,11.266399463375983,50.252280951290594,0.4577777734905243,0.36025238098860185,0.38853984601539754,0.6441372964345536,0.5107909952468104,10,80.03225806451613,74.31019354838708,107.22984137882351,93.54597442631224,-5.751027864724325,12.110176225803269,11.04846402230959,51.10968142762934,0.47403239378043277,0.35217413000462544,0.4173010122207514,0.6617061989076648,0.5182327966215866
1,4,82.3,69.13536,118.88721203058844,88.75268906595396,-4.7699166609079064,18.088909889264656,11.195676946708298,56.56563594636591,0.5340420810508806,0.3301451796656108,0.4265736451062673,0.7166463359942069,0.5775257494146444,13,66.0,61.484593548387096,107.50026158582331,89.89989303698577,-1.68354590968516,13.171773946273099,10.657334758867387,52.31608153428518,0.46910204857772847,0.3829415074101965,0.3583049019315165,0.7196054841685597,0.5185339122013596
1,5,73.2258064516129,69.09027096774194,106.08960209827,88.48210914154652,-5.467442189549187,16.207355053734762,12.69207387664856,53.488881978396236,0.49942919714079487,0.32385494574889656,0.34479316472523835,0.7325640737762781,0.5462251668358611,12,71.5,69.45840000000001,102.4859427957875,75.33877764042434,-1.7985389445798732,12.174934590861715,9.591952960315526,46.658140313273435,0.4232635528774873,0.39825328564297036,0.3952463769212364,0.669567772190897,0.5200175077997323
1,4,79.66666666666667,74.45992727272726,107.31525339687397,83.70243472693468,-4.341527704043426,14.282117631664695,10.630962076568757,52.84935422631435,0.4976182334166267,0.3663064831620053,0.3890564008242805,0.6544080748814167,0.5141095949494365,13,84.41935483870968,72.61130322580647,116.196780273347,90.70452753001891,-5.475614286525301,15.63210205199556,14.1660287742256,57.030412735953306,0.5258143803801838,0.38898520916690565,0.28641478720363106,0.6889636124354075,0.4696225397980671
1,9,72.875,66.1842,110.3401675230617,81.92223140961002,-0.4824231178522025,14.678013381385028,10.864981250159653,55.968143227502246,0.5094512217365451,0.3371741186824488,0.36119955626220906,0.6864851896740171,0.5417551053146844,8,67.84848484848484,64.96756363636364,104.64325123236344,79.5664110958685,-1.7755412642139048,13.346844422979675,11.177979749912268,49.79927536467203,0.4544459416873743,0.4415374064879318,0.38890471889877837,0.6684321655050687,0.5282369700842283
1,3,73.41379310344827,73.02753103448276,100.498517478864,97.84806964751377,-7.515331444127185,12.513886800347443,11.853397610663396,49.59692400128424,0.4491366359732927,0.390198851996805,0.35904960302800376,0.7210636602722642,0.5343558770510652,14,70.875,65.93880000000001,107.48435044636618,84.2337292601828,-3.900341860266619,13.80609326237472,10.180302585818444,52.01130590254727,0.4843223284665184,0.35814121433909923,0.351532487011518,0.6752870725576249,0.51066884673481
1,1,73.0,64.79504516129033,113.08557080571387,82.7985898355987,-1.839520521415172,15.495814051606823,10.622850755069075,56.42299911851335,0.5229032442999985,0.5225061892598765,0.37490925140014736,0.7066823608364949,0.5640698955279508,16,69.53125,68.98140000000001,101.90642032542554,92.62894329501935,-5.511954551039837,14.977647035814245,12.986008565548515,49.78186036866153,0.4561848621626454,0.2571824994152201,0.34728915379198705,0.6621875702582529,0.5018881472006844
1,9,72.2258064516129,67.29352258064515,107.7299303821233,92.87433367690547,-3.4269487507971585,16.920232119376543,12.501745867620887,52.93528625944146,0.47887939255855794,0.30560859765945936,0.300924915699978,0.6664507927816962,0.5098421233188621,8,68.03448275862068,66.55183448275861,102.12031570526965,86.30940646165283,-3.5722379893668528,14.162291424305804,11.159586262380763,49.87451081257927,0.4638436927932375,0.2942390748732324,0.3853003697960251,0.7012613602472532,0.5169858818424982
1,5,69.625,67.69679999999998,103.1684795792041,88.55921667042477,-4.815305490075532,14.727212409159065,11.709709735798633,51.94015645533542,0.48168374862598606,0.34778963610722796,0.40030913763881465,0.7252557958150908,0.5736492772969491,12,64.28571428571429,64.98171428571428,98.97752341708055,83.98664631103156,-5.045411400312882,15.335043216965113,12.659974171665537,49.844489479011926,0.4570684430076835,0.3942391713416761,0.31201056654014797,0.6900393522246556,0.5162873525079743
1,3,69.75,67.8888,103.07575946437957,89.43714317025305,-4.3394555690107754,16.075476627610477,11.166606737110046,51.05875248516486,0.4729385343872573,0.34099919757137853,0.3747915883995902,0.6718438054868936,0.5270957525743334,14,66.51724137931035,67.95542068965517,98.19922578295215,98.1471625235312,-8.519693377736576,13.201136329638398,12.459647239014062,50.08107618541187,0.4499522174765195,0.4988886299545559,0.41463686823832496,0.708215655908523,0.5655300770468356
1,2,73.5,66.67739999999999,110.18802024266392,85.54313087821247,-1.4880260702802146,14.051260656276884,10.440326593819963,53.04126757950044,0.4810573568838619,0.44735374510782744,0.38259390814024047,0.6917633509788034,0.5376477313311668,15,71.46875,65.26080000000002,109.57064865070582,90.02446723179902,-3.5147867787110814,15.908718326799587,13.35579626217479,53.92879580542365,0.503313707971708,0.39741509112171863,0.42957505933624285,0.7086324644519307,0.5712569595506796
1,2,83.6969696969697,71.72479999999999,116.79382145563899,84.4436336083897,-1.845623504031865,16.707193545287126,11.937608715482078,52.60366688832312,0.48220555665612624,0.35835455372398684,0.41562965875198404,0.7143155713720781,0.5608600466878539,7,69.33333333333333,70.99968,98.02190295822021,93.55398546272396,-6.030996037534158,12.317134044243652,11.720085032341167,47.174511467612,0.43341628462731513,0.3795573132599499,0.3484054610516409,0.7238329013810588,0.5173700215438957
1,12,71.3125,68.6052,103.60510153020039,90.63849469924972,-5.464710787254269,16.693275399508327,12.568156530116728,53.54149896277401,0.49156205983300155,0.4383029473879262,0.32268115628164684,0.715946419138949,0.5383226750235107,4,74.58064516129032,67.8150193548387,110.46851199842618,90.84912716653967,-3.820931684998109,17.205266901244826,12.510179809946022,54.89241178788303,0.5083522678497023,0.33194578622117854,0.3059383493861823,0.7440626647465287,0.5383276208781446
1,7,84.25,73.3104,115.20661601358573,87.77925665817335,-0.8748384678290413,17.577996378489225,13.323580056177043,55.22329530490477,0.513520834052648,0.33188478123310583,0.3551426486984581,0.6812661785353435,0.5128086356360505,2,78.54545454545455,70.27432727272728,111.48475209837977,92.6136859993673,-6.206485993406767,15.855773403594327,12.19448397169102,55.67025619175239,0.5432899008356711,0.3508919027561141,0.4182743349250321,0.6714032804649853,0.5517865355940885
1,3,81.65625,74.93339999999999,108.02672026545349,88.6942089987816,-2.2996509744007243,12.91335734369711,10.911597651009286,51.62522222162315,0.4739635354666294,0.3748339766568082,0.3834260239325537,0.6806112808533067,0.5244420264107552,6,73.29032258064517,68.57496774193548,107.3177011478855,87.20374957794465,-7.6784148024380485,13.842533465973828,12.115887669087343,49.684778555939666,0.45603618260724255,0.2946540624353236,0.39333580848644695,0.6302191259477893,0.5062548927974709
1,1,86.625,70.8966,122.27596714456494,83.00764480118076,0.0,18.96191426993214,11.733136256292067,59.39436736691045,0.554516916443619,0.3413723048607333,0.40313204988148704,0.6928290839704444,0.5604458550125178,9,69.41935483870968,68.94843870967742,100.06573322558448,89.9708344763253,-7.123157615036125,13.634944414817395,9.524614490828942,50.11136192313061,0.4566315988607154,0.4380456315477283,0.37796040852220475,0.6929076217580534,0.5098364613262049
1,5,69.87096774193549,67.40252903225806,103.47002830791881,88.9998321957286,-5.965286898198201,13.707661390083135,11.167680866733592,49.42821022648397,0.46144855850591104,0.32878198217811966,0.36109491560077384,0.7033947437261975,0.5182754604407491,4,74.6896551724138,69.71056551724139,107.035487211398,93.82257501351302,-4.325647156234844,15.404853749639669,13.354882299145615,53.20601529366615,0.4740240730512988,0.36081047717605563,0.3588227388219444,0.6748509549844685,0.5135745843584617
1,2,77.09375,67.098,115.24074982498868,86.2052035693758,-2.0247790584536673,17.586656987902984,10.81486312164163,55.52417325506562,0.5264777687220361,0.31323085917375676,0.3566949754622996,0.7182955273617346,0.5497098072896961,10,68.51612903225806,71.26916129032256,96.27000916245724,94.32564297023781,-10.09116640024466,13.618982179649791,11.711241521563592,48.66959940217277,0.4644524522889549,0.36230921251751746,0.40556149322294377,0.6843005752896785,0.5317765532017675
1,1,78.0625,70.2618,111.19117595573151,91.78315948947682,-3.0223629683877467,14.65474735784986,12.198200980922383,53.81272542215382,0.5020202422077736,0.36075390991975653,0.4347819568751881,0.6901557955640614,0.5594254232049729,8,66.0625,66.00540000000001,99.98486084109963,93.18966449650559,-5.037218536674107,12.72768165317902,10.526591543742821,50.05350446589733,0.46687885976266347,0.39819096920848157,0.34036926501392545,0.6819155130088498,0.5104104980651037
1,1,82.70588235294117,66.66691764705881,124.18335207306052,60.52817147294306,0.0,20.786862128230094,10.100271092309473,59.646418960766184,0.5657913228873911,0.2639191634545925,0.3546947154871182,0.7159502655252813,0.5575341592155056,9,72.2258064516129,67.29352258064515,107.7299303821233,92.87433367690547,-3.4269487507971585,16.920232119376543,12.501745867620887,52.93528625944146,0.47887939255855794,0.30560859765945936,0.300924915699978,0.6664507927816962,0.5098421233188621
1,3,78.6470588235294,70.67915294117648,111.07163128416954,79.40060770312522,-3.120100909430314,15.313432774787225,11.336133629264904,53.715446196071525,0.5061770506586531,0.3502204745048397,0.3959334419758268,0.6879855467722544,0.546845547597353,6,77.70588235294117,70.48997647058822,110.74360991949034,93.9411166165198,-4.0924200785370415,17.58168743329141,13.09964693217276,55.796659376792434,0.5212137364988231,0.3515506088008425,0.2973152349082423,0.6644127951384734,0.5024520368012604
1,7,69.2258064516129,68.23184516129034,101.29687139848325,98.68014658889192,-6.070503945467248,12.79088117962783,11.266399463375983,50.252280951290594,0.4577777734905243,0.36025238098860185,0.38853984601539754,0.6441372964345536,0.5107909952468104,2,73.5,66.67739999999999,110.18802024266392,85.54313087821247,-1.4880260702802146,14.051260656276884,10.440326593819963,53.04126757950044,0.4810573568838619,0.44735374510782744,0.38259390814024047,0.6917633509788034,0.5376477313311668
1,4,82.3,69.13536,118.88721203058844,88.75268906595396,-4.7699166609079064,18.088909889264656,11.195676946708298,56.56563594636591,0.5340420810508806,0.3301451796656108,0.4265736451062673,0.7166463359942069,0.5775257494146444,5,69.625,67.69679999999998,103.1684795792041,88.55921667042477,-4.815305490075532,14.727212409159065,11.709709735798633,51.94015645533542,0.48168374862598606,0.34778963610722796,0.40030913763881465,0.7252557958150908,0.5736492772969491
1,4,79.66666666666667,74.45992727272726,107.31525339687397,83.70243472693468,-4.341527704043426,14.282117631664695,10.630962076568757,52.84935422631435,0.4976182334166267,0.3663064831620053,0.3890564008242805,0.6544080748814167,0.5141095949494365,5,73.2258064516129,69.09027096774194,106.08960209827,88.48210914154652,-5.467442189549187,16.207355053734762,12.69207387664856,53.488881978396236,0.49942919714079487,0.32385494574889656,0.34479316472523835,0.7325640737762781,0.5462251668358611
